district,crop,soil_type,N,P,K,ph,temperature,humidity,rainfall,label
Kottayam,Black Pepper,Loamy,94.02679108012045,16.303699304583127,100.68195200149503,6.034569035966437,20.2893845028252,73.18627429877895,134.25885131799993,Black Pepper
Wayanad,Ginger,Loamy,111.61266420003868,72.62501265463327,35.94606396955528,5.65960233977908,32.48404213974231,67.7013172234511,209.88169361768843,Ginger
Ernakulam,Papaya,Loamy,103.13059803114264,82.67672538809587,57.96774236071572,6.674871150872052,28.712207391748624,93.73032865267812,114.37000536407096,Papaya
Kasaragod,Black Pepper,Laterite,98.4838165041128,15.643249250413062,81.17569469027316,5.962482391241818,20.273373879256688,84.25165085368651,89.78418677412938,Black Pepper
Kozhikode,Coconut,Alluvial,106.02693236177144,25.71907404788029,36.15234661878953,5.229220434586784,30.9965621908574,55.93079361923091,46.38161575143238,Coconut
Wayanad,Black Pepper,Red,101.84805508833836,20.247249317456674,99.64779783322548,6.139918807621791,23.212840739855004,71.95702689999624,118.87294280699554,Black Pepper
Palakkad,Tapioca,Red,45.38677137909367,94.78971793083014,107.8860237622466,5.6912431529118415,25.85864637715344,77.07917488204004,139.7809624936477,Tapioca
Kannur,Coconut,Laterite,113.12921461575831,41.47249021532623,20.658483002345093,4.944970951830483,30.08381246315401,57.47445212351737,97.33701920058068,Coconut
Kottayam,Cinnamon,Laterite,101.61641608064434,52.66155314200377,17.34826231000467,5.906248305379604,22.092184383593533,85.56962120003095,279.2086089475418,Cinnamon
Wayanad,Coffee,Laterite,38.980113839728105,57.63114723616971,39.89984996180549,7.04154898798583,21.83669692222133,48.07095323563861,188.0778664160679,Coffee
Wayanad,Tea,Laterite,11.66461489932668,71.92156004317363,88.98608510159642,4.886079088890681,23.78713787455813,98.82626421554116,100.92268682692804,Tea
Idukki,Tea,Loamy,37.83611997322066,76.04216879166651,92.51150479514092,5.47609725789398,21.15856551088904,93.86895577165232,150.57077822172494,Tea
Alappuzha,Coconut,Sandy,95.8781292411506,39.19855971947774,29.908288431842088,5.646483744170565,33.264284842417446,61.44124136702531,91.54159202079472,Coconut
Kasaragod,Coconut,Laterite,92.57520683973289,38.95502028495235,19.241838662600628,5.835609377086527,33.41012318646417,59.0027718100651,74.78201721187294,Coconut
Wayanad,Coffee,Loamy,40.32010335451409,54.91954684160135,27.204568550888144,7.290920242370661,23.07570289589597,51.133301260130445,196.6981500475808,Coffee
Palakkad,Tapioca,Laterite,41.78006389877882,93.19907910295385,116.52047746940482,5.25474916775423,24.86693456431512,82.10255270239104,155.08980040427977,Tapioca
Kozhikode,Turmeric,Alluvial,84.42221451215043,35.75574536036006,42.33702033826858,7.463594954812143,27.115418127826786,74.75431212061322,302.2677642206761,Turmeric
Wayanad,Black Pepper,Red,99.92147327469988,31.88318486943872,85.37803253095211,6.565989320761675,24.061989160831978,77.20216907290319,81.70067330641987,Black Pepper
Kozhikode,Turmeric,Loamy,91.49031753182048,46.82922308494844,55.561315020372085,7.263847854194863,27.586124550531213,80.8338446098636,264.10488175048846,Turmeric
Idukki,Vanilla,Laterite,73.37574412088247,34.911672615415725,91.09692898255322,5.093384938706006,24.13614764528181,71.01350886095054,60.76318978375571,Vanilla
Kozhikode,Coconut,Laterite,107.62749846912786,40.09185432854373,31.22538211097352,5.66260399292816,30.744974957304635,58.31528187736034,69.01370844719256,Coconut
Pathanamthitta,Rubber,Red,127.4575062971553,92.38776907549509,23.11853755196782,5.680213859759357,30.23414623852134,57.62578299765903,120.61774293365364,Rubber
Kasaragod,Black Pepper,Loamy,97.48436613263604,24.218283183772225,95.70312058176198,6.436656555318608,20.60043295283852,77.04341968773359,77.79312190319263,Black Pepper
Ernakulam,Coconut,Sandy,103.14160324669714,42.58444493364263,8.752517778516474,5.641512100529093,32.37029150266725,60.13004524544814,76.48773714753048,Coconut
Wayanad,Ginger,Loamy,100.4446239257436,72.94169809033664,37.2342152666652,5.058944758105106,32.2003301703355,82.18942031505813,190.1445388280004,Ginger
Kozhikode,Coconut,Laterite,89.91544227094856,30.820470457918347,24.13057208358229,5.447630507101853,30.473984249414144,66.59069353979811,51.04443168168723,Coconut
Kottayam,Black Pepper,Red,92.15426122056871,14.585760138938276,104.16990107771804,6.565662005580091,20.8654022203902,72.42901761958058,120.23882510155325,Black Pepper
Idukki,Tea,Loamy,18.92672338334636,86.94230876439676,75.00469718836595,4.8344895730812105,20.524953117785603,91.46907608527188,145.18787197114324,Tea
Alappuzha,Rice,Clayey,93.37774166060018,80.99190709455742,73.59154026108223,7.124507229414992,25.334059715817475,79.25181364926985,239.88190478050856,Rice
Idukki,Cardamom,Red,84.4492544532033,49.83453618120152,33.326681936698655,6.376128256566117,29.064003844560247,56.38696570026283,113.22795255120262,Cardamom
Kottayam,Rubber,Sandy,109.21160764587344,91.58142589005028,41.14771707636434,4.964240871144053,27.10653619193784,45.0459909145242,96.7787928315034,Rubber
Palakkad,Mango,Red,97.02509800134632,32.963263979248254,90.81690423349828,6.344469819706744,28.16649138449468,63.33808597384344,306.7674552516833,Mango
Kannur,Black Pepper,Loamy,92.96328880362812,21.043413789157302,105.90737400285978,6.366134417039261,21.4762275464614,84.25468097141177,130.0764568138962,Black Pepper
Alappuzha,Coconut,Laterite,101.78455736184694,39.44894004929818,9.78316921610319,5.072246452078591,28.302709464781124,52.60949101943878,55.067103028894586,Coconut
Malappuram,Arecanut,Laterite,45.81269182737096,30.54408796926219,42.81738657608422,5.667171226240056,31.64972059004386,69.80339240128576,261.9400356270752,Arecanut
Thrissur,Coconut,Laterite,114.49052539968984,39.30437974059918,14.657706049198389,5.158787138288441,31.00608646128052,62.50257364059647,57.46003544115687,Coconut
Pathanamthitta,Black Pepper,Laterite,109.6574091820774,18.360990507396163,84.81173970240302,6.196541297420917,25.65144382097369,85.44787391046486,110.62524011488782,Black Pepper
Thiruvananthapuram,Pineapple,Laterite,10.437313482197188,51.60408717152053,84.75260043060905,7.607120208243526,25.93021335944045,62.83867479492339,244.08175810096515,Pineapple
Kannur,Clove,Laterite,121.41197643129492,54.00223596239939,123.39616596152304,6.602766454677343,26.59525587669744,101.83566900583725,141.32355001073142,Clove
Ernakulam,Coconut,Laterite,114.68722034601376,24.64146753297976,36.43198921713907,5.01497315592659,32.31980954112378,62.5808634558665,60.78856214008068,Coconut
Kollam,Rubber,Red,99.97083259670455,81.29646900571039,25.1072374631395,4.86313605066699,29.08398467257864,46.54887713894978,103.92168878738306,Rubber
Thiruvananthapuram,Pineapple,Laterite,15.294118706511313,50.21470695674904,69.5539040270389,7.010815021870824,21.790124687825084,55.93900387627521,278.3435306043579,Pineapple
Idukki,Cocoa,Laterite,109.54349123347366,102.08393889812224,79.9297113879145,5.319640122867082,28.1079547522662,83.16864697407543,82.89749828812151,Cocoa
Wayanad,Ginger,Laterite,111.54453727305558,91.77261037258828,40.397409896990055,4.927947415346221,32.56254653356611,64.79086784783017,200.026292825037,Ginger
Pathanamthitta,Rubber,Laterite,100.86206606721144,87.8824523053355,44.46692673947484,5.192149656413897,29.91659520170845,49.43844198006797,114.49475339477058,Rubber
Thrissur,Rice,Clayey,94.09270946662112,78.51246602744561,76.90769347079794,6.929962859153267,21.4582430709938,68.54159581137749,229.0140581264995,Rice
Wayanad,Nutmeg,Laterite,90.31703547147426,74.55310345547758,23.58579079155925,5.418272383238848,20.8796589477235,49.71316776522512,162.95228985143535,Nutmeg
Alappuzha,Rice,Alluvial,110.48944830292776,82.44502667869224,80.10170868408811,6.94081797529387,25.80194127529586,80.73123044591547,226.3066684850785,Rice
Kasaragod,Black Pepper,Red,92.99163914313516,31.009131833623545,105.86096460841316,6.845652730475436,21.41269752749659,87.99343799933163,121.15117725795824,Black Pepper
Ernakulam,Banana,Alluvial,54.84162939128007,75.33878442693667,70.73767453319428,7.537015953380969,25.917971422262703,60.71328621522944,201.9811270211632,Banana
Kottayam,Cinnamon,Laterite,88.94754449797458,55.44409738098648,15.564317498736784,5.878838429403608,19.193214400016355,69.65217354629438,254.15851291556527,Cinnamon
Palakkad,Rice,Alluvial,91.6935859558848,80.68022505489233,78.54972040524235,7.076703513221194,26.42032160104169,80.41414795801587,228.23255427429152,Rice
Kozhikode,Turmeric,Alluvial,101.93921825941246,38.069064521896,52.839122520527226,7.281760823024497,28.325182610348264,79.52883448781112,274.2990463700079,Turmeric
Kozhikode,Black Pepper,Laterite,88.50874499802141,19.41866883524583,104.92676872646538,5.956453882091255,24.344925095439987,83.16860627902722,132.65621506719685,Black Pepper
Wayanad,Coffee,Loamy,61.29809200074667,54.09740530184765,41.11629650491763,7.465621216825647,22.53134703806913,53.14208504323025,172.79012399447407,Coffee
Ernakulam,Papaya,Loamy,100.86827124863736,92.21587439013656,39.18575279738101,7.318034218269863,31.53182183800992,81.83737760410978,127.73329104144123,Papaya
Kasaragod,Coconut,Sandy,88.5869906155875,36.01947345663325,20.40987114091117,5.624281134389444,33.99976551496566,54.06388849001634,103.0114665061806,Coconut
Alappuzha,Rice,Clayey,89.25283590322282,79.5538032395191,79.55632740899316,7.81728506835225,22.403272917114883,82.32726725671581,238.84797303366915,Rice
Pathanamthitta,Black Pepper,Red,106.31412759878056,31.55905109203048,85.9215874178398,6.572177817470678,23.94716341196525,75.95247990701408,93.4030113442266,Black Pepper
Wayanad,Nutmeg,Red,78.18222931942807,84.12869812109828,46.21870353797232,4.854321226702698,25.38770016319586,61.67936471506522,175.39088012963842,Nutmeg
Kozhikode,Turmeric,Alluvial,102.65761591776638,36.387644091954826,44.573615619515216,7.621771344328024,25.52127270878216,77.7720221881579,289.8063416564844,Turmeric
Malappuram,Arecanut,Alluvial,61.761753019461565,30.807075204933064,60.80936283854622,6.003054845581663,33.912543924763966,64.82893190104261,270.8888379678173,Arecanut
Palakkad,Rice,Clayey,110.76134320112152,73.26769385273147,96.08366640780108,7.469686295381791,20.999308652370168,76.9597704549981,226.502180682908,Rice
Kozhikode,Turmeric,Alluvial,86.04003538155251,32.48972831218394,39.74623418902182,7.060524286835092,27.85870863787605,67.92295385236079,303.3587193510414,Turmeric
Thiruvananthapuram,Banana,Alluvial,54.84031991399743,68.83817997524753,74.9050139719095,7.332023101915743,25.801760580340176,60.60052661554464,187.606990321962,Banana
Ernakulam,Banana,Red,28.8843162228354,73.13276160448646,78.71944644780855,7.228582701429537,20.6514195783316,67.18510135551175,228.13252904266304,Banana
Idukki,Vanilla,Loamy,62.11804367753969,28.03317033833321,78.46722307271553,5.163088614233556,26.235030043146143,77.0405492498017,65.87037844116102,Vanilla
Palakkad,Rice,Clayey,103.0865009413512,72.73375810843474,100.86550057047464,7.297457903067862,21.724238795108107,84.63539342563601,218.4397594354253,Rice
Kottayam,Black Pepper,Loamy,88.78859843935656,19.030558586084165,93.98951003618564,6.563369631057563,22.168344215852407,83.47358630906328,123.93353205468628,Black Pepper
Ernakulam,Papaya,Loamy,98.02660046371808,100.33244681315014,33.97384636568523,6.67161286424358,28.90819857360962,84.97462629783789,88.16424464876741,Papaya
Alappuzha,Rice,Alluvial,110.95443828554116,79.42102244665809,93.8101262920612,6.947649498590586,24.2408800485422,84.88848835217594,248.066053103147,Rice
Kollam,Rubber,Laterite,105.71831502239172,81.12524493549947,25.23844751544814,4.9176667801736205,31.659491936342143,47.58657427133658,90.09380229637556,Rubber
Kottayam,Rubber,Red,105.44888607176686,85.42864144551564,41.8663307104932,5.207296528478711,28.084616370099614,55.54651078038277,113.5677498501631,Rubber
Malappuram,Coconut,Laterite,89.8788862852474,27.69405560405146,9.732671845184068,5.300531058723175,28.18260289922575,53.37381517426602,97.77189216259814,Coconut
Kannur,Clove,Sandy,128.2569687788486,41.019128937772734,122.2345887253685,6.362208983626953,26.36631731795962,85.43237452624905,187.5872363020365,Clove
Wayanad,Ginger,Laterite,111.4486237654495,90.30441721025188,23.76746756809913,5.261472174569629,36.20869045225054,73.68004710571923,197.2121175679219,Ginger
Wayanad,Tea,Laterite,32.97774487840181,76.69929616035552,87.42203945176917,5.003954575619962,19.765788241955047,97.82673306982676,144.18822354935355,Tea
Alappuzha,Rice,Alluvial,85.96826457982334,69.7284193288751,84.33260552004819,7.048960055496639,22.303372109971555,73.58302649734705,205.1494760674136,Rice
Thiruvananthapuram,Banana,Alluvial,37.06635200393735,75.40185537661665,72.31954629728207,7.57831503102439,23.175046091871288,71.42485747583447,211.47277914318207,Banana
Kannur,Clove,Laterite,106.4068476643798,39.81855919435254,119.98314396941828,6.884935830755628,22.801484237842125,100.850978194316,184.66762281048528,Clove
Kottayam,Rubber,Red,114.8917547647378,93.68151980381631,37.02588683061416,5.152841522376552,31.66729386016899,58.84767691607364,106.55004438311452,Rubber
Malappuram,Coconut,Sandy,94.35014421738316,35.435426921172166,32.4374511143,4.897833974760289,28.5267162997091,60.36720090377074,57.40207522254206,Coconut
Kozhikode,Turmeric,Alluvial,78.36205713238326,42.8568446960204,43.01715849696764,7.812486025495802,25.13661983021425,84.60314020782931,259.4359601518518,Turmeric
Kannur,Coconut,Alluvial,88.13010814151092,34.91395018656423,27.21123838758901,5.4712965785166565,30.61721109444807,68.89314181212923,52.4412537516843,Coconut
Wayanad,Coffee,Red,54.77053584440093,59.38988935231048,21.49718491120148,6.991946247122559,22.27196973096322,46.33031509439444,199.338145845074,Coffee
Thiruvananthapuram,Rubber,Red,103.56440427563514,91.38559646936824,31.182663048789376,5.352508779811022,27.673744034319167,47.57469389630609,108.3570100154594,Rubber
Thrissur,Rice,Alluvial,106.0089246962234,81.59463805596474,101.97216152705812,7.169211877700683,21.71980215330676,84.79498633387564,246.3084772250237,Rice
Thrissur,Rice,Alluvial,104.99524637446282,85.27085126164386,86.22260673005844,7.475156645830107,20.94903873973933,80.35032400062231,233.9753155563372,Rice
Ernakulam,Banana,Alluvial,35.39065628260516,74.70725474726132,63.10604030153336,7.434247183649101,25.00754229017486,71.78975315555113,194.45090743498724,Banana
Thiruvananthapuram,Coconut,Laterite,107.69642773835132,35.03157235962553,31.229798205730297,5.426713496078548,29.90845550986748,56.6711859644721,82.34115218160292,Coconut
Kasaragod,Black Pepper,Sandy,102.352891275098,17.32958642144515,100.76609391234648,6.303702016263662,20.65478602483764,79.56388945254079,128.32073472328017,Black Pepper
Thiruvananthapuram,Coconut,Sandy,94.40312865101724,36.88454462757525,27.92874715378334,5.155631703485648,29.65813440385245,65.50486962603851,53.40635184528887,Coconut
Kasaragod,Black Pepper,Laterite,83.34953419971234,13.416213764880416,101.30366422126404,6.154649650002455,19.994230494902347,69.48453816875627,87.06681661024525,Black Pepper
Wayanad,Black Pepper,Loamy,99.80444436018117,21.26359442711361,90.03952278909317,6.400400329536553,25.78868049949636,86.73534603470779,123.25977323629937,Black Pepper
Idukki,Tea,Loamy,16.28962556390203,83.26377376526281,102.90279671800737,5.098476576880137,20.772774434153938,100.92781681655735,100.92971466885032,Tea
Ernakulam,Papaya,Loamy,111.87490998186033,99.28452365537608,47.273910460054026,7.255701056945835,27.883386005716464,86.10143645060472,119.89154336806088,Papaya
Kannur,Coconut,Alluvial,88.90898002020883,30.70515955136629,16.900279988038463,5.750101749519152,33.09632781578474,59.77489556047316,69.07338651949881,Coconut
Palakkad,Rice,Loamy,81.43769879722757,77.80791738670214,80.78176265342776,7.245055421242588,23.66604893904755,76.67877594197697,194.16718422091373,Rice
Idukki,Cardamom,Loamy,108.33199162523306,56.90600421379768,20.811585673283968,6.450504429714763,30.085018236045265,60.63592021829904,93.14513331158813,Cardamom
Malappuram,Coconut,Alluvial,105.16562750883804,39.03632720540173,10.375474263254734,5.691740045701434,30.90073881583473,68.39652267768648,98.63828206009262,Coconut
Thiruvananthapuram,Banana,Alluvial,50.31298285451135,58.06457547047541,68.69733711423325,7.3613110461722275,24.08333814889349,66.66952271731031,233.67170020956425,Banana
Pathanamthitta,Rubber,Laterite,106.9589587519826,80.52159684097535,23.00308907154925,4.921140344873025,29.956834180243256,56.51283490171238,105.217316220713,Rubber
Thrissur,Rice,Alluvial,88.01585675322569,69.31480910936476,77.13349414783625,7.339404599476397,24.45996215199239,70.87249286777134,238.486038193439,Rice
Kollam,Rubber,Laterite,105.67554359239917,97.21188189883904,32.208619262638535,4.801052172318176,30.244355114392206,55.11329020940492,112.986335462008,Rubber
